ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
192629,Iago Aspas,26000000,3,3,High,High,Left,67,86,78,80,86,83,76,64,84,84,79,88,86,77,79,68,70,59,80,63,36,85,68,80,73,20,21,18,
189358,S. Kagawa,26000000,4,4,Medium,Medium,Right,60,76,42,84,75,74,63,73,85,76,65,92,81,88,56,66,80,39,55,30,56,80,82,78,81,30,24,27,
219809,T. Bakayoko,26000000,2,3,Medium,Medium,Right,54,39,72,80,36,49,37,78,80,75,72,66,78,62,72,78,86,82,51,85,81,60,75,45,74,80,84,82,
216451,J. Seri,26000000,2,4,High,High,Right,72,69,60,87,47,77,81,84,84,84,77,83,77,86,78,76,79,72,76,73,74,77,84,67,83,73,75,69,
213331,J. Tah,26000000,2,4,Medium,Medium,Right,35,20,80,74,24,30,27,69,64,64,78,48,81,39,44,71,60,91,25,70,80,27,61,38,70,82,86,80,
208618,Lucas Vázquez,26000000,3,4,High,High,Right,85,73,52,81,54,82,75,75,83,85,82,81,85,78,77,67,90,57,78,65,44,81,82,56,72,31,50,44,
168609,Miranda,25500000,2,3,Medium,Medium,Right,48,43,83,70,51,32,39,69,72,67,74,61,82,57,70,82,65,80,41,83,88,43,58,49,84,89,90,86,
215316,G. Rulli,25500000,1,3,Medium,Medium,Right,12,15,12,32,16,19,20,23,15,54,48,58,77,50,24,68,42,73,17,26,21,12,58,24,30,16,13,17,83
191180,J. Pastore,25500000,4,4,High,Medium,Right,77,73,63,87,78,83,69,83,87,69,72,79,83,58,78,49,67,64,76,65,69,78,86,75,79,49,59,51,
189513,Parejo,25500000,3,4,Medium,Low,Right,84,75,63,90,72,87,90,87,83,55,50,69,79,72,80,55,76,72,80,58,68,79,85,83,74,59,61,51,
184144,N. Gaitán,25500000,4,2,Medium,Medium,Left,82,73,54,81,81,88,72,78,84,84,79,87,84,81,72,68,69,46,74,57,40,79,82,71,80,30,42,43,
178562,E. Banega,25500000,4,4,Medium,Medium,Right,80,65,45,88,65,83,81,85,85,71,67,84,78,86,74,58,66,67,77,69,70,75,85,67,82,57,69,61,
186561,A. Ramsey,25500000,3,3,High,High,Right,75,72,58,84,79,70,70,80,82,67,68,76,81,75,81,67,89,69,74,73,69,82,80,75,81,60,70,67,
164169,Filipe Luís,25000000,3,3,High,Medium,Left,84,59,68,78,56,74,75,77,81,75,82,74,83,60,71,63,91,74,60,81,82,71,70,65,88,85,83,86,
191202,N. Matić,25000000,3,3,Medium,High,Left,68,64,77,83,74,68,67,81,78,62,66,56,82,53,78,71,89,89,75,83,85,68,75,69,84,75,83,75,
179783,R. Fährmann,25000000,1,2,Medium,Medium,Right,14,11,15,25,11,18,11,26,24,38,47,39,84,36,24,72,32,79,9,36,23,11,42,21,61,12,12,10,84
178750,Sergio Asenjo,25000000,1,3,Medium,Medium,Right,24,14,13,39,22,23,22,39,14,59,54,62,79,58,24,73,43,73,23,20,22,12,46,15,39,12,15,14,84
198009,M. Perin,25000000,1,3,Medium,Medium,Right,11,11,12,33,19,15,13,31,23,57,56,70,79,30,23,75,30,52,17,25,19,12,44,21,58,14,12,19,83
184431,S. Giovinco,25000000,4,4,High,Medium,Right,73,83,34,79,75,86,89,75,87,88,81,92,82,93,79,34,77,42,81,75,26,84,82,77,88,23,29,28,
180819,A. Lallana,25000000,4,5,High,High,Right,74,79,67,86,72,77,66,77,86,74,72,83,78,76,72,73,90,67,72,74,68,77,83,70,80,60,67,62,
162240,M. Dembélé,25000000,4,2,Medium,Medium,Left,65,66,69,86,73,65,55,80,86,75,77,82,80,74,85,77,77,92,72,74,80,71,79,67,89,70,80,71,
202335,E. Dier,25000000,2,3,Medium,High,Right,67,52,83,76,52,54,77,77,70,70,74,56,76,40,83,77,80,87,72,90,80,53,66,70,77,79,82,83,
227055,Gelson Martins,25000000,5,3,High,Medium,Right,79,66,51,75,74,84,60,56,83,95,94,94,82,94,72,65,87,48,74,57,43,77,78,66,84,43,46,36,
222737,Malcom,25000000,4,4,High,Medium,Left,79,74,57,80,71,77,81,70,83,86,80,93,79,84,81,58,74,63,80,51,26,76,79,66,76,16,28,17,
193041,K. Navas,24500000,1,3,Medium,Medium,Right,11,15,11,30,11,11,15,37,19,54,53,60,82,61,21,74,39,75,13,32,20,16,54,25,49,12,14,14,85
167628,S. Ruffier,24500000,1,3,Medium,Medium,Right,11,11,12,33,13,17,12,34,15,45,50,51,78,55,21,72,37,76,11,31,25,12,49,25,57,11,12,11,85
193474,I. Gueye,24500000,2,3,Medium,High,Right,60,50,69,82,32,33,43,74,79,78,75,75,79,82,80,85,88,76,67,84,87,67,72,54,80,80,87,85,
185239,O. Toprak,24500000,2,4,Medium,Medium,Right,49,28,83,74,55,44,33,69,72,72,79,64,81,61,63,82,68,78,36,73,84,35,59,48,78,86,85,82,
185020,José Callejón,24500000,3,2,High,High,Right,77,76,65,75,84,65,65,51,84,90,90,85,80,81,78,73,92,55,80,54,40,88,78,62,79,24,32,32,
177388,D. Payet,24500000,4,4,High,Low,Right,84,76,59,85,79,90,91,82,90,76,72,79,75,80,78,48,73,74,83,57,37,77,87,76,83,29,36,39,
177358,M. Schneiderlin,24500000,2,3,Medium,High,Right,65,61,71,86,56,68,61,80,84,67,68,73,81,71,71,70,89,77,56,83,84,65,73,56,83,76,82,80,
139068,Nani,24500000,5,5,High,Medium,Right,82,75,46,81,75,86,79,79,86,84,78,92,80,77,85,39,74,62,83,62,31,77,80,72,79,15,22,20,
205452,A. Rüdiger,24500000,2,3,Medium,High,Right,68,27,78,70,34,34,56,65,68,73,75,63,82,50,70,74,65,83,40,89,79,33,57,40,73,82,84,81,
186627,M. Balotelli,24500000,4,4,Low,Low,Right,68,84,66,75,74,78,78,55,85,77,82,70,68,50,89,75,66,85,74,70,30,77,70,92,81,16,22,20,
216201,Williams,24500000,4,3,High,High,Right,78,78,67,79,64,49,53,66,81,92,94,78,78,43,85,84,77,84,76,66,21,76,75,64,71,28,38,31,
210935,D. Berardi,24500000,3,3,High,Medium,Left,76,77,62,75,78,72,76,75,86,85,85,87,75,73,83,66,80,65,83,80,26,81,77,80,74,22,30,30,
188988,M. Lanzini,24500000,4,4,Medium,Medium,Right,74,70,56,80,61,75,76,78,86,85,80,88,73,88,75,76,78,45,73,47,23,72,79,73,75,20,32,25,
188377,K. Walker,24000000,2,2,High,Medium,Right,78,51,73,75,57,76,71,67,76,86,93,70,81,72,86,83,90,77,68,78,78,66,69,63,75,79,84,83,
204639,S. Savić,24000000,2,3,Medium,High,Right,35,34,81,67,27,34,28,69,66,60,65,60,78,54,43,85,60,77,31,83,84,29,41,37,75,85,82,84,
204525,Iñigo Martínez,24000000,2,2,Medium,Medium,Left,51,42,78,74,37,72,51,77,70,70,72,67,75,64,81,89,72,78,74,86,82,48,46,39,72,85,81,84,
190483,Douglas Costa,24000000,5,3,Medium,Low,Left,76,71,51,78,73,79,78,71,83,96,88,91,76,90,86,61,74,63,84,55,32,77,78,77,73,28,31,30,
213661,A. Christensen,24000000,2,3,Low,Medium,Right,49,36,79,76,25,32,22,72,72,70,73,63,80,62,31,74,69,72,20,73,82,32,62,36,74,83,88,84,
211368,Bruma,24000000,4,4,High,High,Right,76,70,52,74,60,75,69,70,83,94,92,93,79,90,81,78,79,57,67,64,38,75,69,71,73,21,39,28,
209889,R. Guerreiro,24000000,4,3,Medium,Medium,Left,85,72,61,83,76,84,82,74,83,83,72,88,81,86,81,64,77,54,83,69,85,76,79,44,75,74,70,77,
201995,Felipe Anderson,24000000,4,4,High,High,Right,79,71,44,78,68,71,69,74,86,94,91,90,74,88,84,44,78,53,84,67,69,70,78,53,82,38,60,58,
181783,M. Mandžukić,23500000,3,3,High,High,Right,72,84,90,75,86,64,49,65,77,68,76,67,86,53,78,85,87,87,58,88,66,89,74,76,80,56,64,64,
171833,D. Sturridge,23500000,4,2,Medium,Low,Left,62,83,73,74,75,62,68,62,81,74,78,75,82,64,83,72,68,71,80,60,22,84,74,75,81,15,24,12,
210008,A. Rabiot,23500000,2,3,High,Medium,Left,69,66,75,84,69,67,57,81,82,72,68,75,76,50,80,72,80,78,79,74,77,74,81,68,81,66,77,69,
201400,Rafinha,23500000,4,4,Medium,Medium,Left,72,74,55,86,76,75,61,75,84,74,74,80,76,81,79,73,73,66,82,44,68,77,80,67,76,47,74,66,
216393,Y. Tielemans,23500000,3,5,Medium,Medium,Right,76,73,57,80,78,84,74,81,81,52,53,67,76,76,88,65,73,71,88,70,72,74,83,76,81,64,72,69,
177509,M. Benatia,23000000,2,3,Medium,High,Right,45,45,80,65,31,34,27,65,65,72,76,59,78,51,59,82,68,89,24,82,84,38,47,41,78,86,86,84,
202857,K. Bellarabi,23000000,4,3,High,High,Right,76,75,48,80,72,70,58,59,82,91,92,86,81,78,85,75,73,68,78,59,38,78,77,57,77,28,30,33,
198164,Jonathan Viera,23000000,3,4,High,Low,Right,75,78,41,85,57,80,76,76,83,86,76,89,79,84,70,69,78,67,79,56,69,79,87,74,80,29,67,58,
197965,Pizzi,23000000,4,4,High,Medium,Right,77,77,45,82,77,83,76,81,82,83,76,87,82,84,74,67,90,59,78,68,68,85,86,76,85,62,64,52,
194794,A. Yarmolenko,23000000,5,2,High,High,Left,82,78,69,83,74,83,75,77,84,81,81,77,80,69,78,68,82,78,82,73,54,78,79,69,74,36,21,23,
188942,V. Wanyama,23000000,2,3,Medium,High,Right,63,63,73,78,60,62,57,70,76,60,68,71,84,66,79,81,88,93,63,90,84,65,67,65,76,79,86,79,
187072,L. Stindl,23000000,3,4,Medium,Medium,Right,76,84,64,83,86,79,69,69,83,74,69,71,84,78,84,73,82,70,86,74,70,86,83,80,83,63,65,57,
184484,G. Sigurðsson,23000000,3,3,High,Medium,Right,86,81,60,84,75,87,89,78,84,65,66,72,78,61,82,70,86,67,84,57,37,80,84,80,81,55,56,55,
184267,Y. Brahimi,23000000,4,3,Medium,Medium,Right,77,74,46,77,73,83,78,70,85,86,75,93,83,87,69,72,76,49,74,46,38,76,78,75,86,24,36,25,
216352,M. Brozović,23000000,3,4,High,Medium,Right,72,69,62,83,65,79,74,81,84,72,74,74,77,74,78,68,83,62,79,68,72,76,81,69,78,64,72,70,
208670,H. Ziyech,23000000,4,2,High,Medium,Left,86,70,53,86,77,90,83,82,80,74,77,77,82,60,80,42,77,59,75,66,66,75,88,74,78,44,54,36,
199189,R. Barkley,23000000,3,5,Medium,Medium,Right,65,69,65,84,61,68,70,78,87,77,77,70,77,58,80,63,74,82,79,73,45,71,81,65,80,56,58,52,
193165,J. Corona,23000000,4,5,High,High,Right,73,76,67,76,75,85,67,68,84,87,79,90,82,87,66,72,74,39,66,45,45,80,77,68,85,29,40,31,
156616,F. Ribéry,22500000,5,4,High,Medium,Right,81,76,41,86,80,83,81,75,90,85,79,88,86,91,76,34,64,60,75,52,36,81,86,78,86,13,25,26,
207471,F. Vázquez,22500000,3,3,Medium,High,Left,73,75,68,85,81,82,68,76,88,62,66,73,81,48,76,49,72,79,83,80,54,74,85,67,83,33,40,37,
184200,M. Arnautović,22500000,4,4,Medium,Medium,Right,83,73,71,79,79,79,74,74,85,76,78,72,75,57,78,68,79,84,71,81,53,80,81,77,77,49,60,30,
169416,C. Vela,22500000,4,2,High,Low,Left,80,81,64,81,84,80,71,63,81,87,81,86,77,79,73,69,68,68,80,57,37,81,80,72,79,12,22,14,
198951,C. Bakambu,22500000,3,4,Medium,Medium,Right,74,81,71,75,78,68,54,66,82,86,88,80,81,69,84,78,72,79,68,62,39,82,73,72,73,30,29,21,
198717,W. Zaha,22500000,4,3,High,Medium,Right,79,74,43,72,59,54,51,65,86,89,90,89,73,79,75,50,78,73,62,68,23,74,74,66,76,36,32,34,
192318,M. Götze,22500000,4,4,Medium,Medium,Right,77,74,49,85,87,80,73,79,90,71,66,86,84,85,68,62,60,68,66,48,66,82,82,65,85,16,43,23,
192593,D. Subašić,22000000,1,2,Medium,Medium,Right,11,10,13,24,13,24,66,26,19,51,54,42,82,37,24,75,32,80,14,31,20,15,52,23,65,15,14,13,85
203551,A. Florenzi,22000000,3,3,High,Medium,Right,77,76,70,82,87,73,79,75,84,86,84,87,79,84,82,74,90,68,82,79,77,82,75,76,79,73,79,78,
190456,N. Clyne,22000000,3,2,High,Medium,Right,79,54,67,77,45,64,39,67,76,82,83,83,76,76,74,69,87,71,69,76,79,72,64,46,75,81,83,86,
183574,M. Kruse,22000000,3,4,Medium,Medium,Left,81,86,63,83,80,80,69,80,86,74,69,75,85,76,81,66,76,69,80,63,41,85,84,89,86,32,38,34,
178224,J. Hernández,22000000,3,3,Medium,Low,Right,62,87,82,70,79,67,52,55,79,84,75,81,83,83,76,82,68,53,69,59,26,87,72,76,81,22,29,25,
216354,A. Kramarić,22000000,4,4,Medium,Medium,Right,70,82,69,79,78,68,71,53,84,78,69,79,81,77,82,69,76,68,78,73,21,84,66,84,77,20,20,26,
205498,Jorginho,22000000,3,3,Medium,Medium,Right,70,57,56,85,71,75,76,84,84,74,75,82,81,73,71,61,83,58,62,78,78,72,83,84,75,63,75,70,
189461,J. Wilshere,22000000,3,2,Medium,Medium,Left,73,64,58,84,64,80,72,80,84,73,69,80,80,85,75,67,77,66,73,82,61,80,83,65,80,61,63,65,
212194,J. Brandt,22000000,4,4,Medium,Medium,Right,74,74,42,81,66,69,52,68,83,79,83,81,78,75,77,63,68,65,73,42,29,77,83,54,59,25,20,24,
199482,A. Lopes,21500000,1,1,Medium,Medium,Left,19,18,16,32,13,15,14,31,21,60,64,65,84,62,20,82,36,73,18,38,25,9,45,16,55,13,15,13,83
207664,C. Bacca,21500000,3,2,Medium,Low,Right,60,87,76,72,80,72,58,50,81,76,78,76,80,77,76,77,67,74,60,62,34,87,66,80,80,12,16,14,
206652,Sergio Rico,21500000,1,3,Medium,Medium,Right,17,14,11,23,15,24,20,23,12,50,53,62,80,43,19,63,31,67,12,27,23,11,45,24,29,18,11,11,82
193082,J. Cuadrado,21500000,5,3,High,Medium,Right,78,67,58,77,68,76,69,69,83,90,92,91,76,83,84,75,75,57,80,70,62,78,72,65,76,60,60,68,
188803,Taison,21500000,4,3,Medium,Medium,Right,73,76,56,77,82,52,73,75,85,93,91,89,79,83,83,62,70,62,83,56,49,74,79,72,74,38,53,40,
187754,Marlos,21500000,5,3,Medium,Medium,Left,76,76,53,81,68,80,72,73,88,85,82,92,77,84,76,68,78,62,78,58,51,77,79,74,84,45,49,42,
183711,J. Henderson,21500000,3,3,High,High,Right,81,67,65,85,72,80,74,83,80,73,71,73,79,71,75,81,93,76,71,80,79,76,82,64,78,73,80,76,
178509,O. Giroud,21500000,2,3,Medium,Medium,Left,64,83,90,77,82,70,65,56,82,51,55,59,82,52,85,82,74,90,74,76,41,83,75,81,78,26,37,20,
176600,K. Gameiro,21500000,3,3,Medium,Medium,Right,70,84,67,79,78,76,70,72,80,88,86,82,85,77,84,84,76,64,76,66,38,86,76,85,85,23,33,39,
220793,D. Sánchez,21500000,2,3,Medium,High,Right,36,40,81,65,28,22,27,61,64,65,76,62,74,55,74,74,79,86,44,85,76,34,44,44,72,81,82,85,
165229,L. Koscielny,21000000,2,3,Medium,High,Right,52,32,81,76,35,22,49,69,67,74,76,68,82,62,54,82,75,76,47,88,86,39,56,51,75,83,87,84,
164468,G. Cahill,21000000,2,3,Medium,Medium,Right,28,56,86,65,47,48,27,61,63,62,63,62,85,51,63,82,69,80,66,84,83,45,56,53,75,84,85,84,
187936,S. N'Zonzi,21000000,3,3,Medium,Medium,Right,59,64,79,82,55,73,42,78,82,52,61,43,82,31,79,75,86,91,66,87,85,70,77,57,85,75,83,78,
177683,Y. Sommer,21000000,1,4,Medium,Medium,Right,13,13,10,40,8,12,13,31,25,48,54,55,80,58,23,69,45,68,12,38,21,15,58,24,57,11,19,12,83
201862,M. Rojo,21000000,3,2,Medium,High,Left,75,50,82,72,49,67,57,73,68,70,71,72,77,64,79,85,79,82,63,92,80,57,57,64,74,79,82,80,
169595,D. Rose,21000000,3,3,Medium,High,Left,81,57,62,76,64,64,57,66,76,80,81,73,82,76,72,75,81,74,69,87,81,68,73,57,73,82,84,85,
165239,S. Nasri,21000000,4,5,High,Medium,Right,79,76,42,84,72,77,79,76,85,78,78,85,77,90,74,50,75,63,80,33,37,79,81,77,82,35,37,44,
222028,J. Weigl,21000000,2,3,Medium,Medium,Right,58,47,63,89,55,58,46,83,81,74,67,77,84,65,54,64,82,63,52,64,86,56,79,50,80,67,82,76,
207599,M. Keane,21000000,2,3,Medium,High,Right,60,50,84,74,40,53,33,71,71,73,72,63,76,64,58,83,79,88,46,68,81,29,56,48,75,84,82,80,
203747,Héctor Bellerín,21000000,3,3,High,Medium,Right,76,52,60,75,41,63,50,59,79,96,94,84,78,77,52,65,87,62,43,72,78,67,63,62,72,75,77,81,
202685,S. Zaza,21000000,3,3,High,High,Left,52,82,81,65,84,68,56,45,80,79,79,77,78,69,83,89,76,86,70,85,34,83,66,80,68,28,35,40,
199451,W. Ben Yedder,21000000,4,5,High,High,Right,73,84,74,77,76,80,77,68,83,84,83,91,80,86,78,85,76,57,69,55,44,83,76,74,82,28,21,26,
181820,S. Jovetić,21000000,4,4,High,Medium,Right,72,80,74,80,79,85,72,64,88,75,78,80,76,69,82,70,68,72,82,50,30,80,78,80,80,26,32,30,
214997,A. Correa,21000000,4,4,Medium,Low,Right,64,82,65,68,79,82,65,56,85,85,79,87,82,83,80,52,67,62,83,41,45,79,69,55,71,46,51,44,
177600,Beñat,20500000,2,3,Medium,Medium,Right,81,69,47,85,61,83,84,86,80,65,52,71,80,74,87,59,79,70,81,79,70,78,84,69,73,59,76,65,
167431,G. Castro,20500000,3,4,Medium,Medium,Right,82,69,52,84,65,80,74,83,82,73,69,83,84,83,77,73,78,65,78,64,78,76,83,58,83,72,70,81,
162347,João Moutinho,20500000,3,4,High,Medium,Right,77,74,70,84,76,82,79,82,82,73,65,79,75,84,76,79,84,64,80,74,72,73,80,70,86,68,72,68,
143745,A. Turan,20500000,4,4,High,High,Right,82,71,70,83,80,81,64,80,86,75,68,82,80,76,73,78,69,70,76,80,61,81,83,73,83,54,63,65,
227928,Nélson Semedo,20500000,3,3,High,Medium,Right,75,50,58,74,42,61,30,65,78,91,92,88,82,83,74,80,90,59,60,77,80,73,62,38,75,76,77,78,
212622,J. Kimmich,20500000,3,4,High,Medium,Right,88,66,69,85,61,81,61,80,83,76,65,83,83,83,75,79,85,65,67,74,79,76,79,44,78,77,78,79,
195365,K. Kampl,20500000,4,4,High,High,Right,64,65,34,84,58,76,64,78,82,86,75,91,82,81,70,67,88,47,72,64,74,76,82,64,83,45,68,56,
188388,R. Boudebouz,20500000,4,4,High,Medium,Left,82,78,45,83,73,83,82,77,81,77,76,79,75,75,79,61,72,59,77,58,32,75,87,90,79,27,35,30,
184942,Giuliano,20500000,4,3,High,Medium,Right,73,76,59,79,66,68,69,75,82,83,79,85,81,85,79,61,75,74,74,71,42,78,81,75,82,47,43,38,
210406,P. Zieliński,20500000,4,5,Medium,Medium,Right,77,64,52,81,70,80,65,77,84,82,83,77,76,76,76,54,75,54,75,56,70,75,82,51,74,48,72,71,
206467,A. Pléa,20500000,3,3,High,Medium,Right,76,81,73,76,81,78,74,70,77,80,83,78,73,78,83,74,82,79,80,59,37,80,77,65,75,40,38,30,
205192,Denis Suárez,20500000,3,3,Medium,Medium,Right,77,75,44,84,68,82,72,79,85,80,79,83,82,76,76,58,73,55,74,47,62,77,81,63,70,40,59,42,
192366,N. Otamendi,20000000,2,3,High,High,Right,52,53,83,71,56,50,39,66,64,62,64,69,78,62,69,86,76,80,56,90,85,49,45,44,84,81,83,84,
179784,B. Höwedes,20000000,2,3,Medium,Medium,Right,58,48,84,73,38,38,52,64,68,62,65,63,82,61,62,82,68,81,31,79,83,51,57,56,82,84,83,83,
161956,Borja Valero,20000000,4,4,Medium,Medium,Right,78,67,60,89,70,78,76,86,88,73,67,80,84,82,72,67,74,66,70,52,70,76,86,72,80,58,66,62,
193469,Víctor Ruíz,20000000,2,2,Medium,Medium,Left,54,37,77,75,39,67,46,70,71,54,61,56,77,58,59,78,74,85,38,82,83,39,56,46,72,83,84,85,
177457,L. Bender,20000000,2,3,High,High,Right,69,59,78,79,57,49,47,74,75,66,69,65,82,63,74,77,86,76,71,78,87,69,76,52,83,76,85,82,
150418,M. Gómez,20000000,2,4,High,Medium,Right,62,84,83,69,78,68,36,50,75,68,75,63,81,53,82,76,69,86,78,72,20,84,62,74,85,20,24,20,
189251,S. Rudy,20000000,3,3,Medium,Medium,Right,73,63,59,84,66,82,79,81,84,74,68,79,84,73,71,65,79,65,72,58,84,72,80,71,81,72,73,74,
223848,S. Milinković-Savić,20000000,3,4,High,Medium,Right,56,69,86,79,68,72,66,77,84,68,73,66,77,59,83,85,85,86,72,73,78,79,77,38,76,67,73,69,
210896,M. Sanson,20000000,3,4,Medium,Medium,Right,79,75,69,82,70,75,70,80,80,77,75,83,79,69,79,75,79,76,72,76,80,74,80,68,77,73,72,76,
210617,Samu Castillejo,20000000,4,2,Medium,High,Left,82,69,43,79,58,75,72,76,81,86,86,84,79,78,69,63,57,41,59,48,52,81,80,59,70,22,43,25,
204529,M. Batshuayi,20000000,3,4,Medium,Low,Right,65,83,73,64,74,61,46,36,77,77,80,78,79,78,83,81,65,82,76,61,23,83,63,67,81,16,26,22,
198784,A. Oxlade-Chamberlain,20000000,4,4,High,Medium,Right,75,68,39,78,58,67,53,73,82,87,88,84,74,88,75,66,76,70,74,66,51,74,72,69,73,52,57,54,
146562,Santi Cazorla,19500000,4,5,High,Low,Right,85,75,58,86,72,86,78,83,87,68,63,79,82,91,77,70,68,59,78,64,65,79,86,80,88,58,64,52,
199564,Sergi Roberto,19500000,3,3,Medium,Medium,Right,81,64,62,85,46,70,61,77,80,76,78,69,78,74,65,52,78,75,66,64,81,69,80,57,72,80,82,81,
213296,N. Bentaleb,19500000,4,3,Medium,Medium,Left,65,62,51,86,67,69,62,76,81,66,68,76,78,72,84,54,77,71,80,74,78,68,82,78,80,70,73,60,
211748,K. Demirbay,19500000,4,4,High,Medium,Left,72,72,46,82,59,82,80,79,84,67,68,78,81,77,75,72,75,69,75,69,57,78,81,68,75,46,59,53,
209297,Fred,19500000,3,4,High,High,Left,67,71,55,85,64,70,59,77,84,80,84,84,82,87,69,84,88,45,74,73,69,69,76,65,79,75,75,69,
208333,E. Can,19500000,3,4,High,High,Right,70,60,70,81,61,68,65,80,80,69,73,73,77,71,79,76,85,84,72,83,79,73,79,60,74,78,80,79,
208093,Gerard Moreno,19500000,2,4,High,Medium,Left,61,81,78,75,76,71,56,56,79,80,83,71,81,69,77,72,69,71,74,41,40,82,58,73,70,42,41,41,
207439,L. Paredes,19500000,4,4,Medium,Medium,Right,74,55,60,84,73,79,78,81,83,75,69,77,74,77,82,61,79,69,80,79,72,76,82,57,74,65,75,73,
203486,T. Hazard,19500000,4,3,High,Medium,Right,85,79,38,79,80,82,79,71,82,85,77,91,80,81,78,64,77,59,78,62,39,80,81,76,78,28,45,35,
196934,O. Özyakup,19500000,4,4,Medium,Medium,Right,77,68,50,86,72,83,77,81,81,76,75,88,74,83,80,71,80,62,79,73,66,74,86,78,82,54,65,55,
170481,E. Garay,19000000,2,3,Medium,Medium,Right,62,58,85,69,49,55,74,72,73,39,46,57,77,38,80,79,74,85,68,74,84,49,63,69,79,84,85,82,
163587,K. Schmeichel,19000000,1,3,Medium,Medium,Right,18,12,16,44,15,13,15,46,40,62,60,62,80,47,36,60,35,62,14,33,20,14,59,26,52,14,14,13,83
197853,S. Aurier,19000000,3,3,High,High,Right,80,65,75,76,50,69,30,72,77,84,84,76,81,78,78,93,87,81,58,83,76,74,71,66,75,77,80,82,
211320,D. Rugani,19000000,2,3,Low,Medium,Right,40,33,80,65,35,45,25,59,65,54,66,59,74,53,58,81,68,80,39,70,84,28,50,36,70,84,84,82,
205976,Leo Baptistao,19000000,3,3,Medium,Medium,Right,69,79,78,77,77,70,59,55,81,77,80,78,81,67,77,70,66,72,75,38,28,83,69,65,71,17,24,19,
200610,K. Volland,19000000,3,3,High,High,Left,78,80,67,81,76,79,76,67,81,78,77,73,81,84,85,77,88,82,81,75,44,80,81,72,80,17,50,33,
190813,S. El Shaarawy,19000000,5,2,High,Medium,Right,70,75,51,74,77,80,63,57,86,86,87,85,72,82,74,60,70,54,74,54,36,76,73,72,74,25,30,25,
184120,Bruno,18500000,3,3,Medium,High,Left,60,66,61,87,48,72,77,86,83,42,41,53,84,59,84,66,76,77,81,79,85,69,83,75,86,70,84,85,
202371,T. Meunier,18500000,3,4,High,High,Right,81,72,72,79,79,69,56,74,80,72,80,63,79,49,77,72,92,85,76,73,74,78,71,65,78,80,82,79,
199354,Lucas Pérez,18500000,4,4,High,Medium,Left,74,83,68,77,78,83,78,70,82,80,81,74,81,75,83,65,73,73,82,67,38,80,76,79,76,24,24,26,
193738,Y. Belhanda,18500000,4,4,Medium,Medium,Right,79,75,67,79,69,78,78,79,83,77,73,87,79,77,78,74,79,63,81,75,66,73,79,80,72,49,54,52,
193352,R. Rodríguez,18500000,3,3,Medium,Medium,Left,87,59,64,78,67,82,84,79,78,73,74,73,82,72,78,73,75,70,72,75,81,68,74,83,81,76,79,81,
199110,L. Muriel,18500000,4,4,High,Low,Right,60,80,65,74,75,77,60,55,85,87,90,86,76,77,82,62,75,80,65,50,16,78,73,74,70,18,24,22,
198950,Pablo Sarabia,18500000,4,4,High,Medium,Left,81,73,61,82,53,80,73,74,82,74,77,81,74,81,77,45,62,58,75,32,25,75,81,61,70,26,27,28,
170368,E. Lamela,18500000,4,2,High,High,Left,76,73,71,82,77,83,79,72,82,78,74,77,77,70,80,64,77,59,82,74,43,77,80,75,75,37,47,39,
218339,M. Dahoud,18500000,4,4,High,Medium,Right,67,60,42,87,49,58,48,78,82,78,69,87,74,78,72,70,85,58,78,68,67,65,81,55,59,63,65,61,
212886,W. Cyprien,18500000,3,3,High,Medium,Right,74,74,67,79,60,78,79,75,81,78,79,81,72,75,82,80,86,79,79,78,79,69,76,53,79,69,78,68,
206113,S. Gnabry,18500000,4,3,High,Medium,Right,72,74,46,76,80,59,62,66,79,92,88,85,76,88,82,64,68,68,74,63,38,75,68,69,71,41,46,45,
207863,Felipe,18000000,2,3,Medium,Medium,Right,45,39,82,75,40,32,30,70,64,65,70,63,77,57,46,92,83,78,41,84,83,34,50,47,74,82,84,79,
204277,Roque Mesa,18000000,2,3,High,High,Right,67,67,32,89,34,46,48,80,82,76,78,77,79,89,63,77,92,69,54,92,81,67,75,42,79,72,79,80,
193698,O. Baumann,18000000,1,3,Medium,Medium,Right,14,11,16,30,11,12,11,25,17,47,51,45,81,43,21,73,39,69,13,32,21,10,41,22,52,10,18,14,82
186153,W. Szczęsny,18000000,1,3,Medium,Medium,Right,12,12,16,32,14,16,14,36,22,51,47,55,81,51,15,71,45,65,14,40,15,14,48,18,65,11,13,12,82
183376,L. Fejsa,18000000,2,3,Low,High,Right,50,49,73,78,53,43,57,74,71,52,54,56,78,56,73,73,88,83,62,91,87,50,63,56,75,79,84,77,
217699,I. Slimani,18000000,2,3,High,High,Right,58,79,91,73,78,73,47,61,75,66,72,64,84,55,78,87,87,84,72,86,54,85,72,74,78,34,48,24,
203042,J. Butland,18000000,1,3,Medium,Medium,Right,11,16,12,36,12,12,14,40,26,38,43,48,73,35,29,61,35,63,13,32,27,16,31,42,59,16,13,11,81
